FID,feature_id,alt,ascendingI,BtmWdth,ChSlp,from_,gages,Kchan,lat,Length,link,lon,MusK,MusX,n,nCC,NHDWaterbo,order_,Qi,So,to,TopWdth,TopWdthCC
1962593,1962594,137.56,842902,2.0048,0.685375,8777047,NaN,0,36.2172,1435,8777073,-78.7641,3600,0.2,0.06,0.12,-9999,1,0,0.006,8777081,3.34133,10.024
1997979,1997980,127.66,1327938,4.35336,0.486811,8777027,NaN,0,36.2227,1803,8777071,-78.7936,3600,0.2,0.055,0.11,-9999,3,0,0.004,8777107,7.25559,21.7668
1962592,1962593,135.49,826579,1.81216,0.716613,8777041,NaN,0,36.219,1477,8777069,-78.7868,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777107,3.02026,9.06079
1942991,1942992,146.88,789287,0.792898,1.03195,8778733,NaN,0,36.2179,159,8777067,-78.9057,3600,0.2,0.06,0.12,-9999,1,0,0.021,8777057,1.3215,3.96449
1973237,1973238,139.63,1587355,1.92694,0.697456,8777057,NaN,0,36.2196,694,8777065,-78.8999,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777079,3.21157,9.63472
1980183,1980184,165.83,899616,2.57852,0.613349,8778443,NaN,0,36.2328,3593,8777063,-78.9243,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777017,4.29754,12.8926
1942990,1942991,171.11,824603,1.77006,0.724082,8778739,NaN,0,36.2286,2376,8777061,-78.9399,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777001,2.9501,8.85031
1942989,1942990,149.56,789286,0.757503,1.05295,8778725,NaN,0,36.2186,205,8777059,-78.9063,3600,0.2,0.06,0.12,-9999,1,0,0.029,8777057,1.26251,3.78752
1962591,1962592,143.6,842901,1.04051,0.915348,8777067,NaN,0,36.2192,295,8777057,-78.904,3600,0.2,0.06,0.12,-9999,2,0,0.013,8777065,1.73418,5.20254
1942988,1942989,156.48,860156,2.26357,0.649632,8776999,NaN,0,36.2275,2270,8777055,-78.8531,3600,0.2,0.06,0.12,-9999,1,0,0.008,8778349,3.77262,11.3179
1942987,1942988,163.27,852523,1.33065,0.821223,8778697,NaN,0,36.2229,1364,8777053,-78.8471,3600,0.2,0.06,0.12,-9999,1,0,0.019,8778349,2.21774,6.65323
1906355,1906356,168.37,1281828,1.51423,0.775709,0,NaN,0,36.2226,1239,8777051,-78.9094,3600,0.2,0.06,0.12,-9999,1,0,0.026,8777065,2.52371,7.57113
1906354,1906355,175.88,1232633,2.88039,0.584111,0,NaN,0,36.2327,2558,8777049,-78.9935,3600,0.2,0.06,0.12,-9999,1,0,0.005,8778345,4.80064,14.4019
1942986,1942987,155,883354,1.82714,0.714015,8778683,NaN,0,36.2274,1665,8777047,-78.7579,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777073,3.04523,9.13569
1942985,1942986,149.18,789285,2.74165,0.596972,8777009,NaN,0,36.2253,1879,8777045,-78.8271,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777099,4.56941,13.7082
1973236,1973237,146.5,1616386,1.99182,0.687342,8777031,NaN,0,36.2241,801,8777043,-78.8162,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777099,3.31969,9.95908
1942984,1942985,150.05,789284,1.47108,0.785664,8778689,NaN,0,36.2257,1027,8777041,-78.7782,3600,0.2,0.06,0.12,-9999,1,0,0.014,8777069,2.45181,7.35542
1906353,1906354,171.66,1291306,1.70017,0.737067,0,NaN,0,36.2316,2392,8777039,-78.8768,3600,0.2,0.06,0.12,-9999,1,0,0.023,8778347,2.83361,8.50084
1906352,1906353,199.65,1281827,1.84246,0.71139,0,NaN,0,36.2344,1857,8777037,-78.985,3600,0.2,0.06,0.12,-9999,1,0,0.021,8778345,3.07076,9.21228
1906351,1906352,176.52,1265689,1.43843,0.793483,0,NaN,0,36.2344,1737,8777035,-78.9436,3600,0.2,0.06,0.12,-9999,1,0,0.015,8777001,2.39739,7.19216
2012165,2012166,120.45,1594435,10.8725,0.32508,8777017,NaN,0,36.2291,349,8777033,-78.8871,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778347,18.1209,54.3626
1942983,1942984,146.5,789283,0.744407,1.06108,8778693,NaN,0,36.2283,234,8777031,-78.8176,3600,0.2,0.06,0.12,-9999,1,0,0.001,8777043,1.24068,3.72203
1962590,1962591,147.17,826578,1.64625,0.747622,8778431,NaN,0,36.2283,133,8777029,-78.8166,3600,0.2,0.06,0.12,-9999,1,0,0.005,8777043,2.74375,8.23124
1942982,1942983,127.66,789282,0.730847,1.06972,8778691,NaN,0,36.2276,174,8777027,-78.7918,3600,0.2,0.06,0.12,-9999,1,0,0.001,8777071,1.21808,3.65424
1996216,1996217,127.66,1640027,4.20878,0.494119,8778331,NaN,0,36.2284,223,8777025,-78.7905,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8777071,7.01464,21.0439
1906350,1906351,149.81,1232632,2.14156,0.665709,0,NaN,0,36.2363,2385,8777023,-78.771,3600,0.2,0.06,0.12,-9999,1,0,0.006,8777075,3.56926,10.7078
1906349,1906350,151.79,1232631,1.4513,0.790371,0,NaN,0,36.2319,1768,8777021,-78.7625,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777075,2.41883,7.2565
1906348,1906349,174.79,1297765,2.23614,0.653136,0,NaN,0,36.2397,1978,8777019,-78.9625,3600,0.2,0.06,0.12,-9999,1,0,0.011,8778343,3.72691,11.1807
2011809,2011810,141.18,1631987,9.80318,0.340272,8777063,NaN,0,36.2369,5374,8777017,-78.9063,3600,0.2,0.055,0.11,-9999,4,0,0.004,8777033,16.3386,49.0159
2010626,2010627,121.43,1235500,6.89792,0.397349,8778337,NaN,0,36.2331,633,8777015,-78.8881,3600,0.2,0.055,0.11,-9999,3,0,0.002,8777033,11.4965,34.4896
1994199,1994200,131.85,587001,3.85025,0.513914,8776997,NaN,0,36.2328,1241,8777013,-78.7888,3600,0.2,0.055,0.11,-9999,3,0,0.003,8777025,6.41708,19.2512
1906347,1906348,154.91,1232630,1.57866,0.761577,0,NaN,0,36.2355,962,8777011,-78.8158,3600,0.2,0.06,0.12,-9999,1,0,0.007,8778431,2.63111,7.89332
1906346,1906347,164.44,1265688,1.95901,0.692396,0,NaN,0,36.2404,1952,8777009,-78.8328,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777045,3.26502,9.79505
1906345,1906346,161.96,1232629,1.73789,0.729966,0,NaN,0,36.2394,1875,8777007,-78.827,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777045,2.89648,8.68944
1962589,1962590,151.87,826577,3.39818,0.543026,8778335,NaN,0,36.2399,4867,8777005,-78.871,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777015,5.66364,16.9909
1942981,1942982,161.03,824602,1.33869,0.819043,8778701,NaN,0,36.2417,1139,8777003,-78.9291,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776989,2.23115,6.69344
1962588,1962589,152.09,866268,2.40704,0.632257,8777061,NaN,0,36.2457,1789,8777001,-78.9335,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776989,4.01173,12.0352
1906344,1906345,163.91,1265687,1.2006,0.859343,0,NaN,0,36.2393,557,8776999,-78.8502,3600,0.2,0.06,0.12,-9999,1,0,0.018,8777055,2.00099,6.00298
1980182,1980183,134.21,799774,0.930505,0.961601,8778427,NaN,0,36.2385,127,8776997,-78.7875,3600,0.2,0.06,0.12,-9999,1,0,0.019,8777013,1.55084,4.65252
1991786,1991787,133.67,545044,3.76621,0.518942,8778329,NaN,0,36.2427,1170,8776995,-78.7872,3600,0.2,0.055,0.11,-9999,3,0,0.002,8777013,6.27701,18.831
1942980,1942981,143.18,789281,0.730847,1.06972,8778681,NaN,0,36.2405,84,8776993,-78.7894,3600,0.2,0.06,0.12,-9999,1,0,0.044,8778573,1.21808,3.65424
2011441,2011442,141.8,1326187,9.6496,0.342651,8778339,NaN,0,36.2457,826,8776991,-78.922,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777017,16.0827,48.248
1973235,1973236,143.04,1587354,2.54725,0.616659,8777003,NaN,0,36.2453,126,8776989,-78.9255,3600,0.2,0.06,0.12,-9999,2,0,0.01,8776991,4.24542,12.7362
1942979,1942980,172.87,852522,0.918477,0.967137,8778695,NaN,0,36.2472,514,8776987,-78.9589,3600,0.2,0.06,0.12,-9999,1,0,0.035,8778343,1.53079,4.59238
1942978,1942979,142.6,881473,1.52589,0.773088,8778671,NaN,0,36.2488,783,8776985,-78.7876,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776995,2.54314,7.62944
2010625,2010626,146.42,1235499,7.97632,0.372684,8778341,NaN,0,36.2528,1633,8776983,-78.9352,3600,0.2,0.055,0.11,-9999,3,0,0.003,8778339,13.2939,39.8816
2005926,2005927,146.89,1593368,7.10281,0.392251,8776889,NaN,0,36.2643,3943,8776981,-78.922,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778339,11.838,35.514
1942977,1942978,151.02,865855,1.21876,0.853668,8778685,NaN,0,36.2512,413,8776979,-78.88,3600,0.2,0.06,0.12,-9999,1,0,0.057,8778337,2.03127,6.09381
2009699,2009700,129.82,1266971,6.47895,0.408486,8776935,NaN,0,36.2554,1338,8776977,-78.8848,3600,0.2,0.055,0.11,-9999,3,0,0.002,8778337,10.7983,32.3948
2010177,2010178,146.42,1235362,7.9269,0.373707,8776957,NaN,0,36.2554,676,8776975,-78.9412,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776983,13.2115,39.6345
1985111,1985112,135.38,1617409,3.02607,0.571534,8776963,NaN,0,36.2512,202,8776973,-78.7866,3600,0.2,0.055,0.11,-9999,3,0,0.004,8778329,5.04344,15.1303
1962587,1962588,142.35,842900,2.35243,0.63869,8776925,NaN,0,36.2562,1395,8776971,-78.7851,3600,0.2,0.06,0.12,-9999,1,0,0.006,8778329,3.92072,11.7622
1906343,1906344,174.63,1232628,1.89381,0.702814,0,NaN,0,36.258,2017,8776969,-78.8365,3600,0.2,0.06,0.12,-9999,1,0,0.009,8778333,3.15634,9.46903
2009192,2009193,147.59,1329415,7.82529,0.37584,8778343,NaN,0,36.255,1020,8776967,-78.9545,3600,0.2,0.055,0.11,-9999,3,0,0.001,8776957,13.0422,39.1265
2008625,2008626,151.49,1594227,7.7242,0.378002,8776951,NaN,0,36.2582,1228,8776965,-78.9648,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776967,12.8737,38.621
1942976,1942977,144.39,841679,2.01665,0.683594,8776945,NaN,0,36.257,1548,8776963,-78.7929,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776973,3.36109,10.0833
1980181,1980182,143.08,843743,2.67055,0.603932,8776915,NaN,0,36.2575,1538,8776961,-78.7919,3600,0.2,0.055,0.11,-9999,3,0,0.005,8776973,4.45092,13.3528
1906342,1906343,158.3,1265686,1.38358,0.807211,0,NaN,0,36.2536,229,8776959,-78.8159,3600,0.2,0.06,0.12,-9999,1,0,0.019,8778331,2.30597,6.9179
2009698,2009699,146.42,1330272,7.87223,0.37485,8776967,NaN,0,36.2578,646,8776957,-78.9472,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776975,13.1204,39.3611
1906341,1906342,172.64,1265685,2.00989,0.684608,0,NaN,0,36.2686,2927,8776955,-78.9476,3600,0.2,0.06,0.12,-9999,1,0,0.009,8776975,3.34982,10.0495
1973234,1973235,154.72,1587353,1.8248,0.714418,8778429,NaN,0,36.2598,692,8776953,-78.9523,3600,0.2,0.06,0.12,-9999,1,0,0.012,8776957,3.04134,9.12402
2008031,2008032,154.07,1650957,7.62804,0.380097,8776949,NaN,0,36.2576,1074,8776951,-78.9737,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776965,12.7134,38.1402
2007386,2007387,154.07,1631861,7.58587,0.381028,8778345,NaN,0,36.2588,638,8776949,-78.9802,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776951,12.6431,37.9293
2006696,2006697,156.01,1618647,7.32775,0.386892,8776933,NaN,0,36.2614,773,8776947,-78.9856,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776949,12.2129,36.6388
1906340,1906341,160.48,1281826,1.72103,0.733112,0,NaN,0,36.2567,1697,8776945,-78.8074,3600,0.2,0.06,0.12,-9999,1,0,0.01,8776963,2.86838,8.60515
1942975,1942976,168.13,789280,0.879219,0.985956,8778687,NaN,0,36.2627,569,8776943,-78.9778,3600,0.2,0.06,0.12,-9999,1,0,2.50E-02,8776951,1.46536,4.39609
1906339,1906340,181.24,1232627,1.40281,0.802308,0,NaN,0,36.2651,1837,8776941,-78.8547,3600,0.2,0.06,0.12,-9999,1,0,0.014,8778335,2.33802,7.01407
1906338,1906339,184.42,1291305,1.54548,0.768747,0,NaN,0,36.2671,2176,8776939,-78.8482,3600,0.2,0.06,0.12,-9999,1,0,0.013,8778335,2.57581,7.72742
1962586,1962587,168.1,860743,2.20116,0.657695,8778425,NaN,0,36.2635,1371,8776937,-78.9752,3600,0.2,0.06,0.12,-9999,1,0,0.012,8776965,3.66861,11.0058
1942974,1942975,150.88,789279,1.76166,0.725604,8778669,NaN,0,36.2623,1351,8776935,-78.8789,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776977,2.93609,8.80828
2005925,2005926,156.01,1618563,7.3045,0.387435,8776927,NaN,0,36.2633,622,8776933,-78.9921,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776947,12.1742,36.5225
2009191,2009192,129.82,1234948,6.36019,0.411834,8776921,NaN,0,36.2628,439,8776931,-78.8838,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776977,10.6003,31.8009
1942973,1942974,176.03,789278,1.1021,0.892418,8778679,NaN,0,36.2657,967,8776929,-78.9867,3600,0.2,0.06,0.12,-9999,1,0,0.021,8776947,1.83683,5.51048
2005096,2005097,156.01,1593122,7.2288,0.38922,8780309,NaN,0,36.2642,1135,8776927,-78.9973,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776933,12.048,36.144
1942972,1942973,150.02,841678,1.20257,0.858721,8778663,NaN,0,36.263,532,8776925,-78.7819,3600,0.2,0.06,0.12,-9999,1,0,0.014,8776971,2.00428,6.01284
1942971,1942972,184.39,789277,1.19928,0.85976,8778675,NaN,0,36.2672,963,8776923,-78.9593,3600,0.2,0.06,0.12,-9999,1,0,0.026,8778429,1.9988,5.99639
2008624,2008625,133.9,1594226,6.26058,0.414712,8776893,NaN,0,36.2684,1671,8776921,-78.8815,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776931,10.4343,31.3029
1973233,1973234,163.16,1616385,2.10144,0.671286,8776911,NaN,0,36.2691,704,8776919,-78.9928,3600,0.2,0.06,0.12,-9999,2,0,0.01,8776933,3.5024,10.5072
1906337,1906338,160.15,1345124,2.16255,0.66285,0,NaN,0,36.2692,1933,8776917,-78.8904,3600,0.2,0.06,0.12,-9999,1,0,0.017,8776931,3.60425,10.8128
1962585,1962586,148.43,795353,2.02766,0.681955,8776907,NaN,0,36.2658,849,8776915,-78.7984,3600,0.2,0.06,0.12,-9999,2,0,0.006,8776961,3.37943,10.1383
1973232,1973233,147.48,1587352,2.03808,0.680414,8776901,NaN,0,36.2663,772,8776913,-78.7928,3600,0.2,0.06,0.12,-9999,2,0,0.006,8776961,3.3968,10.1904
1942970,1942971,177.95,789276,0.792897,1.03195,8778677,NaN,0,36.271,413,8776911,-78.9899,3600,0.2,0.06,0.12,-9999,1,0,0.036,8776919,1.3215,3.96449
1906336,1906337,181.4,1335637,1.60756,0.755507,0,NaN,0,36.2759,1192,8776909,-78.9687,3600,0.2,0.06,0.12,-9999,1,0,0.013,8778425,2.67926,8.03779
1942969,1942970,158.15,789275,1.30984,0.826952,8778997,NaN,0,36.2689,390,8776907,-78.8033,3600,0.2,0.06,0.12,-9999,1,0,0.025,8776915,2.18307,6.54921
1962584,1962585,164.14,897364,1.96788,0.691018,8776897,NaN,0,36.2733,270,8776905,-78.9914,3600,0.2,0.06,0.12,-9999,2,0,0.004,8776919,3.2798,9.8394
1906335,1906336,157.48,1335261,1.64732,0.747407,0,NaN,0,36.2729,1025,8776903,-78.8023,3600,0.2,0.06,0.12,-9999,1,0,0.01,8776915,2.74553,8.23659
1942968,1942969,150.81,789274,0.841509,1.00521,8778661,NaN,0,36.2703,134,8776901,-78.7934,3600,0.2,0.06,0.12,-9999,1,0,0.025,8776913,1.40251,4.20754
1962583,1962584,152,877009,1.80473,0.717913,26023819,NaN,0,36.2716,448,8776899,-78.7915,3600,0.2,0.06,0.12,-9999,1,0,0.01,8776913,3.00788,9.02363
1942967,1942968,176.22,789273,0.966898,0.945462,8778673,NaN,0,36.2743,319,8776897,-78.9895,3600,0.2,0.06,0.12,-9999,1,0,0.038,8776905,1.6115,4.83449
1906334,1906335,171.68,1343950,1.86147,0.708174,0,NaN,0,36.2783,851,8776895,-78.9905,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776905,3.10246,9.30737
1962582,1962583,151.39,795352,3.44729,0.5396,8776871,NaN,0,36.2809,2641,8776893,-78.8736,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776921,5.74549,17.2365
2008030,2008031,140.61,1618877,5.84275,0.427544,8776841,NaN,0,36.2871,3756,8776891,-78.8822,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776921,9.73791,29.2137
2005095,2005096,148.9,1593121,6.85603,0.398418,8776883,NaN,0,36.2762,1548,8776889,-78.9281,3600,0.2,0.055,0.11,-9999,4,0,0.001,8776981,11.4267,34.2802
1962581,1962582,160.78,795351,2.62099,0.608944,8776863,NaN,0,36.2863,2521,8776887,-78.9186,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776981,4.36831,13.1049
1906333,1906334,163.66,1343619,1.42534,0.796691,0,NaN,0,36.277,1190,8776885,-78.7842,3600,0.2,0.06,0.12,-9999,1,0,0.011,26023819,2.37556,7.12668
2004198,2004199,152.85,1687276,6.69221,0.402692,8776873,NaN,0,36.2831,2639,8776883,-78.9386,3600,0.2,0.055,0.11,-9999,4,0,0.001,8776889,11.1537,33.4611
1962580,1962581,163.12,795350,2.54081,0.617348,8776859,NaN,0,36.2903,2414,8776881,-78.9302,3600,0.2,0.06,0.12,-9999,2,0,0.006,8776889,4.23469,12.7041
1942966,1942967,178.25,824601,1.67294,0.742336,8778667,NaN,0,36.2896,1592,8776879,-78.9601,3600,0.2,0.06,0.12,-9999,1,0,0.012,8776873,2.78823,8.36469
1942965,1942966,181.86,841677,2.01013,0.684571,8778665,NaN,0,36.2945,1995,8776877,-78.9678,3600,0.2,0.06,0.12,-9999,1,0,1.10E-02,8776865,3.35022,10.0507
2003192,2003193,159.82,2192822,6.16231,0.417617,8776879,NaN,0,36.2913,896,8776873,-78.9502,3600,0.2,0.055,0.11,-9999,4,0,0.008,8776883,10.2705,30.8116
1942964,1942965,178.8,824600,0.916257,0.96817,8778651,NaN,0,36.2909,376,8776871,-78.8645,3600,0.2,0.06,0.12,-9999,1,0,0.073,8776893,1.5271,4.58129
1985110,1985111,160.22,1590289,3.76219,0.519186,8776849,NaN,0,36.2975,1593,8776869,-78.9441,3600,0.2,0.055,0.11,-9999,3,0,0.005,8776883,6.27032,18.811
1942963,1942964,178.66,841676,2.86136,0.585822,8776797,NaN,0,36.3023,3442,8776867,-78.8586,3600,0.2,0.06,0.12,-9999,1,0,0.008,8776893,4.76893,14.3068
2002108,2002109,159.82,1326804,6.09883,0.419529,8776877,NaN,0,36.294,1465,8776865,-78.9565,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8776873,10.1647,30.4942
1942962,1942963,165.95,824599,1.75852,0.726174,8778653,NaN,0,36.2942,531,8776863,-78.907,3600,0.2,0.06,0.12,-9999,1,0,0.01,8776887,2.93087,8.79261
2000889,2000890,160.45,1302627,5.98502,0.42303,8776845,NaN,0,36.3015,1518,8776861,-78.9651,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8776865,9.97503,29.9251
1942961,1942962,168.83,789272,0.722119,1.07541,8778655,NaN,0,36.2982,268,8776859,-78.9229,3600,0.2,0.06,0.12,-9999,1,0,0.021,8776881,1.20353,3.61059
1942960,1942961,181,789271,1.44673,0.791472,8778659,NaN,0,36.3007,536,8776857,-78.9865,3600,0.2,0.06,0.12,-9999,1,0,0.011,8776855,2.41122,7.23365
1962579,1962580,174.97,795349,2.19322,0.658745,8776857,NaN,0,36.3056,2084,8776855,-78.976,3600,0.2,0.06,0.12,-9999,1,0,0.006,8776845,3.65537,10.9661
1942959,1942960,163.45,879297,1.99551,0.686781,8776851,NaN,0,36.3001,346,8776853,-78.9229,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776881,3.32584,9.97753
1906332,1906333,173.72,1344623,1.94955,0.693877,0,NaN,0,36.3078,1591,8776851,-78.9187,3600,0.2,0.06,0.12,-9999,1,0,0.007,8776853,3.24925,9.74775
1980180,1980181,168.47,828042,3.49169,0.536562,8776783,NaN,0,36.3125,2423,8776849,-78.9457,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776869,5.81948,17.4584
1942958,1942959,160.22,789270,1.87736,0.705524,8778643,NaN,0,36.3072,909,8776847,-78.9403,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776869,3.12893,9.3868
1999520,1999521,161.87,1592717,5.33098,0.445189,8776855,NaN,0,36.3059,752,8776845,-78.965,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776861,8.88497,26.6549
1997978,1997979,171.67,1233485,3.88079,0.512126,8776761,NaN,0,36.3144,3407,8776843,-78.9684,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776861,6.46799,19.404
2007385,2007386,144.11,1657733,5.57562,0.436463,8776835,NaN,0,36.3049,356,8776841,-78.8841,3600,0.2,0.055,0.11,-9999,3,0,0.01,8776891,9.29269,27.8781
1942957,1942958,157.73,789269,1.58637,0.759943,8778633,NaN,0,36.3047,613,8776839,-78.8805,3600,0.2,0.06,0.12,-9999,1,0,0.028,8776891,2.64394,7.93183
1942956,1942957,166.44,852521,0.919583,0.966623,8778641,NaN,0,36.3067,283,8776837,-78.9018,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776823,1.53264,4.59791
1942955,1942956,156.34,789268,1.58752,0.759701,8778639,NaN,0,36.3065,677,8776835,-78.8888,3600,0.2,0.06,0.12,-9999,1,0,0.018,8776841,2.64586,7.93758
2006695,2006696,144.11,1618646,5.52366,0.43827,8776811,NaN,0,36.3094,826,8776833,-78.8845,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776841,9.2061,27.6183
1942954,1942955,192,789267,1.35449,0.814812,8778657,NaN,0,36.3108,778,8776831,-78.9963,3600,0.2,0.06,0.12,-9999,1,0,0.013,8776815,2.25749,6.77247
1997977,1997978,168.97,1233484,5.18331,0.450741,8776801,NaN,0,36.3154,2357,8776829,-78.9744,3600,0.2,0.055,0.11,-9999,3,0,0.003,8776845,8.63884,25.9165
1942953,1942954,164.55,789266,0.74937,1.05798,8778635,NaN,0,36.3077,71,8776827,-78.9013,3600,0.2,0.06,0.12,-9999,1,0,0.039,8776823,1.24895,3.74685
1942952,1942953,165.86,789265,1.27151,0.837859,8778637,NaN,0,36.3079,337,8776825,-78.9034,3600,0.2,0.06,0.12,-9999,1,0,1.30E-02,8776821,2.11919,6.35756
1962578,1962579,161.79,870559,1.08151,0.899872,8776837,NaN,0,36.3083,86,8776823,-78.9016,3600,0.2,0.06,0.12,-9999,2,0,0.004,8776821,1.80252,5.40756
1973231,1973232,161.47,1587351,1.87929,0.705204,8776825,NaN,0,36.3131,1133,8776821,-78.899,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776789,3.13216,9.39647
1942951,1942952,183.46,860155,0.711366,1.08255,8778649,NaN,0,36.3128,112,8776819,-78.9937,3600,0.2,0.06,0.12,-9999,1,0,0.014,8776815,1.18561,3.55683
1942950,1942951,182.75,860154,1.01194,0.92666,8778645,NaN,0,36.3154,513,8776817,-78.9834,3600,0.2,0.06,0.12,-9999,1,0,0.023,8776801,1.68656,5.05969
1962577,1962578,181.88,795348,1.53452,0.771166,8776831,NaN,0,36.3146,400,8776815,-78.9924,3600,0.2,0.06,0.12,-9999,2,0,0.008,8776807,2.55753,7.6726
1942949,1942950,183.5,860153,0.951631,0.952124,8778647,NaN,0,36.3147,333,8776813,-78.9904,3600,0.2,0.06,0.12,-9999,1,0,0.014,8776807,1.58605,4.75815
1985109,1985110,153.99,1590288,2.36715,0.636935,8776789,NaN,0,36.3153,1416,8776811,-78.8903,3600,0.2,0.06,0.12,-9999,2,0,0.007,8776833,3.94525,11.8357
2005924,2005925,144.11,1631742,5.32865,0.445275,8776793,NaN,0,36.3151,501,8776809,-78.8837,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8776833,8.88108,26.6432
1973230,1973231,178.78,1587350,1.75285,0.727209,8776815,NaN,0,36.3178,880,8776807,-78.9868,3600,0.2,0.06,0.12,-9999,2,0,9.00E-03,8776801,2.92142,8.76427
1942948,1942949,168.36,789264,0.925075,0.964087,8778629,NaN,0,36.3156,280,8776805,-78.8745,3600,0.2,0.06,0.12,-9999,1,0,0.021,8778571,1.54179,4.62538
1942947,1942948,172.46,824598,1.39005,0.805551,8778631,NaN,0,36.3159,1046,8776803,-78.9023,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776789,2.31675,6.95024
1980179,1980180,171.06,828041,1.86903,0.706909,8776817,NaN,0,36.3174,111,8776801,-78.9814,3600,0.2,0.06,0.12,-9999,2,0,0.019,8776829,3.11505,9.34516
1996215,1996216,170.52,1701352,4.99669,0.458091,8776779,NaN,0,36.319,1224,8776799,-78.986,3600,0.2,0.055,0.11,-9999,3,0,1.00E-03,8776829,8.32782,24.9835
1906331,1906332,196.31,1320035,1.93454,0.696247,0,NaN,0,36.3256,2430,8776797,-78.8464,3600,0.2,0.06,0.12,-9999,1,0,0.008,8776867,3.22423,9.67268
1980178,1980179,159.83,828040,1.19928,0.85976,8778423,NaN,0,36.318,667,8776795,-78.8804,3600,0.2,0.06,0.12,-9999,1,0,0.023,8776791,1.9988,5.99639
2005094,2005095,146.05,1700172,4.88991,0.462478,8776771,NaN,0,36.3205,916,8776793,-78.8869,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776809,8.14985,24.4495
1985108,1985109,144.49,1650628,3.165,0.560327,8776795,NaN,0,36.3176,94,8776791,-78.8843,3600,0.2,0.06,0.12,-9999,2,0,0.004,8776809,5.275,15.825
1980177,1980178,155.95,828039,2.11381,0.669551,8776821,NaN,0,36.3178,36,8776789,-78.8971,3600,0.2,0.06,0.12,-9999,2,0,0.054,8776811,3.52301,10.569
1942946,1942947,164.55,841675,1.10751,0.89049,8778625,NaN,0,36.3193,494,8776787,-78.8992,3600,0.2,0.06,0.12,-9999,1,0,0.021,8776811,1.84585,5.53756
1962576,1962577,163.12,795347,3.10086,0.565411,8776725,NaN,0,36.3287,3252,8776785,-78.8728,3600,0.2,0.06,0.12,-9999,2,0,0.006,8776791,5.1681,15.5043
1942945,1942946,174.96,841674,1.09111,0.896372,8778627,NaN,0,36.3221,369,8776783,-78.9385,3600,0.2,0.06,0.12,-9999,1,0,1.80E-02,8776849,1.81851,5.45553
1973229,1973230,170.77,898323,3.00536,0.573268,8776775,NaN,0,36.322,673,8776781,-78.936,3600,0.2,0.055,0.11,-9999,3,0,3.00E-03,8776849,5.00893,15.0268
1994198,1994199,172.09,726988,4.92527,0.46101,8780849,NaN,0,36.3239,1404,8776779,-78.9959,3600,0.2,0.055,0.11,-9999,3,0,0.001,8776799,8.20878,24.6263
1906330,1906331,195.95,1344546,1.39449,0.804417,0,NaN,0,36.3296,1719,8776777,-78.9879,3600,0.2,0.06,0.12,-9999,1,0,1.60E-02,8776799,2.32416,6.97247
